zone,start_local,start_utc,duration_sec,accuracy,source
Randreihe,2026-05-22 15:00:00,2026-05-22 13:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-22 15:00:00,2026-05-22 13:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-22 16:00:00,2026-05-22 14:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-22 16:00:00,2026-05-22 14:00:00,13,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-22 17:00:00,2026-05-22 15:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-22 17:00:00,2026-05-22 15:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-22 18:00:00,2026-05-22 16:00:00,13,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-22 18:00:00,2026-05-22 16:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-22 18:00:00,2026-05-22 16:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-22 19:00:00,2026-05-22 17:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-22 20:00:00,2026-05-22 18:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-22 20:00:00,2026-05-22 18:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-22 20:00:00,2026-05-22 18:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 06:00:00,2026-05-23 04:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 07:00:00,2026-05-23 05:00:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 07:00:00,2026-05-23 05:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 07:00:00,2026-05-23 05:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 07:00:00,2026-05-23 05:00:00,180,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 08:00:00,2026-05-23 06:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 09:00:00,2026-05-23 07:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 09:00:00,2026-05-23 07:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 09:00:00,2026-05-23 07:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 09:00:00,2026-05-23 07:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 09:30:00,2026-05-23 07:30:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 10:00:00,2026-05-23 08:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 10:00:00,2026-05-23 08:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 10:00:00,2026-05-23 08:00:00,170,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 10:00:00,2026-05-23 08:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 10:30:00,2026-05-23 08:30:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 10:30:00,2026-05-23 08:30:00,170,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 11:00:00,2026-05-23 09:00:00,130,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 11:00:00,2026-05-23 09:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 11:00:00,2026-05-23 09:00:00,129,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 11:00:00,2026-05-23 09:00:00,180,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 12:00:00,2026-05-23 10:00:00,72,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 12:00:00,2026-05-23 10:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 12:00:00,2026-05-23 10:00:00,72,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 12:00:00,2026-05-23 10:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 13:00:00,2026-05-23 11:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 13:00:00,2026-05-23 11:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 13:00:00,2026-05-23 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 13:00:00,2026-05-23 11:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 14:00:00,2026-05-23 12:00:00,172,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 14:00:00,2026-05-23 12:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 14:00:00,2026-05-23 12:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 14:00:00,2026-05-23 12:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 14:30:00,2026-05-23 12:30:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 15:00:00,2026-05-23 13:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 15:00:00,2026-05-23 13:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 15:00:00,2026-05-23 13:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 15:00:00,2026-05-23 13:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 16:00:00,2026-05-23 14:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 16:00:00,2026-05-23 14:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 16:00:00,2026-05-23 14:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 16:00:00,2026-05-23 14:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-23 17:00:00,2026-05-23 15:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 17:00:00,2026-05-23 15:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-23 17:00:00,2026-05-23 15:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-23 17:00:00,2026-05-23 15:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 18:00:00,2026-05-23 16:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 19:00:00,2026-05-23 17:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-23 20:00:00,2026-05-23 18:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 06:00:00,2026-05-24 04:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 07:00:00,2026-05-24 05:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 07:00:00,2026-05-24 05:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 07:00:00,2026-05-24 05:00:00,173,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 07:00:00,2026-05-24 05:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 08:00:00,2026-05-24 06:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 09:00:00,2026-05-24 07:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 09:00:00,2026-05-24 07:00:00,13,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 09:00:00,2026-05-24 07:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 09:00:00,2026-05-24 07:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 10:00:00,2026-05-24 08:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 10:00:00,2026-05-24 08:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 10:00:00,2026-05-24 08:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 10:00:00,2026-05-24 08:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 10:30:00,2026-05-24 08:30:00,177,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 11:00:00,2026-05-24 09:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 11:00:00,2026-05-24 09:00:00,13,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 11:00:00,2026-05-24 09:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 11:00:00,2026-05-24 09:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 12:00:00,2026-05-24 10:00:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 12:00:00,2026-05-24 10:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 12:00:00,2026-05-24 10:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 12:00:00,2026-05-24 10:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 13:00:00,2026-05-24 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 13:00:00,2026-05-24 11:00:00,23,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 13:00:00,2026-05-24 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 13:00:00,2026-05-24 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 13:30:00,2026-05-24 11:30:00,23,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 14:00:00,2026-05-24 12:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 14:00:00,2026-05-24 12:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 14:00:00,2026-05-24 12:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 14:00:00,2026-05-24 12:00:00,144,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 14:30:00,2026-05-24 12:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 14:30:00,2026-05-24 12:30:00,144,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 15:00:00,2026-05-24 13:00:00,172,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 15:00:00,2026-05-24 13:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 15:00:00,2026-05-24 13:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 15:00:00,2026-05-24 13:00:00,121,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 15:30:00,2026-05-24 13:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 15:30:00,2026-05-24 13:30:00,121,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 16:00:00,2026-05-24 14:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 16:00:00,2026-05-24 14:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 16:00:00,2026-05-24 14:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 16:00:00,2026-05-24 14:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 16:30:00,2026-05-24 14:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-24 17:00:00,2026-05-24 15:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 17:00:00,2026-05-24 15:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-24 17:00:00,2026-05-24 15:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-24 17:00:00,2026-05-24 15:00:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 17:30:00,2026-05-24 15:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 18:00:00,2026-05-24 16:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 19:00:00,2026-05-24 17:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 19:30:00,2026-05-24 17:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 20:00:00,2026-05-24 18:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-24 20:30:00,2026-05-24 18:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 06:00:00,2026-05-25 04:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 06:30:00,2026-05-25 04:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 07:00:00,2026-05-25 05:00:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 07:00:00,2026-05-25 05:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 07:00:00,2026-05-25 05:00:00,173,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 07:00:00,2026-05-25 05:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 07:30:00,2026-05-25 05:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 08:00:00,2026-05-25 06:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 08:30:00,2026-05-25 06:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 09:00:00,2026-05-25 07:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 09:00:00,2026-05-25 07:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 09:00:00,2026-05-25 07:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 09:00:00,2026-05-25 07:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 09:30:00,2026-05-25 07:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 09:30:00,2026-05-25 07:30:00,177,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 10:00:00,2026-05-25 08:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 10:00:00,2026-05-25 08:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 10:00:00,2026-05-25 08:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 10:00:00,2026-05-25 08:00:00,181,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 10:30:00,2026-05-25 08:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 11:00:00,2026-05-25 09:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 11:00:00,2026-05-25 09:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 11:00:00,2026-05-25 09:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 11:00:00,2026-05-25 09:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 11:30:00,2026-05-25 09:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 12:00:00,2026-05-25 10:00:00,173,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 12:00:00,2026-05-25 10:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 12:00:00,2026-05-25 10:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 12:00:00,2026-05-25 10:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 12:30:00,2026-05-25 10:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 13:00:00,2026-05-25 11:00:00,170,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 13:00:00,2026-05-25 11:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 13:00:00,2026-05-25 11:00:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 13:00:00,2026-05-25 11:00:00,172,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 13:30:00,2026-05-25 11:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 14:00:00,2026-05-25 12:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 14:00:00,2026-05-25 12:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 14:00:00,2026-05-25 12:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 14:00:00,2026-05-25 12:00:00,171,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 14:30:00,2026-05-25 12:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 14:30:00,2026-05-25 12:30:00,171,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 15:00:00,2026-05-25 13:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 15:00:00,2026-05-25 13:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 15:00:00,2026-05-25 13:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 15:00:00,2026-05-25 13:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 15:30:00,2026-05-25 13:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 16:00:00,2026-05-25 14:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 16:00:00,2026-05-25 14:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 16:00:00,2026-05-25 14:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 16:00:00,2026-05-25 14:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 16:30:00,2026-05-25 14:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-25 17:00:00,2026-05-25 15:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 17:00:00,2026-05-25 15:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-25 17:00:00,2026-05-25 15:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-25 17:00:00,2026-05-25 15:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 17:30:00,2026-05-25 15:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 18:00:00,2026-05-25 16:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 18:30:00,2026-05-25 16:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 19:00:00,2026-05-25 17:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 19:30:00,2026-05-25 17:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 20:00:00,2026-05-25 18:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-25 20:30:00,2026-05-25 18:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 06:00:00,2026-05-26 04:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 06:30:00,2026-05-26 04:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 07:00:00,2026-05-26 05:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 07:00:00,2026-05-26 05:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 07:00:00,2026-05-26 05:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 07:00:00,2026-05-26 05:00:00,180,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 07:30:00,2026-05-26 05:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 08:00:00,2026-05-26 06:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 08:30:00,2026-05-26 06:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 09:00:00,2026-05-26 07:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 09:00:00,2026-05-26 07:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 09:00:00,2026-05-26 07:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 09:00:00,2026-05-26 07:00:00,142,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 09:30:00,2026-05-26 07:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 09:30:00,2026-05-26 07:30:00,142,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 10:00:00,2026-05-26 08:00:00,175,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 10:00:00,2026-05-26 08:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 10:00:00,2026-05-26 08:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 10:00:00,2026-05-26 08:00:00,120,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 10:30:00,2026-05-26 08:30:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 10:30:00,2026-05-26 08:30:00,120,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 11:00:00,2026-05-26 09:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 11:00:00,2026-05-26 09:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 11:00:00,2026-05-26 09:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 11:00:00,2026-05-26 09:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 11:30:00,2026-05-26 09:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 12:00:00,2026-05-26 10:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 12:00:00,2026-05-26 10:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 12:00:00,2026-05-26 10:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 12:00:00,2026-05-26 10:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 12:30:00,2026-05-26 10:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 13:00:00,2026-05-26 11:00:00,176,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 13:00:00,2026-05-26 11:00:00,10,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 13:00:00,2026-05-26 11:00:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 13:00:00,2026-05-26 11:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 13:30:00,2026-05-26 11:30:00,10,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 14:00:00,2026-05-26 12:00:00,172,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 14:00:00,2026-05-26 12:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 14:00:00,2026-05-26 12:00:00,178,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 14:00:00,2026-05-26 12:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 14:30:00,2026-05-26 12:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 15:00:00,2026-05-26 13:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 15:00:00,2026-05-26 13:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 15:00:00,2026-05-26 13:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 15:00:00,2026-05-26 13:00:00,174,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 15:30:00,2026-05-26 13:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 15:30:00,2026-05-26 13:30:00,174,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 16:00:00,2026-05-26 14:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 16:00:00,2026-05-26 14:00:00,11,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 16:00:00,2026-05-26 14:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 16:00:00,2026-05-26 14:00:00,179,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 16:30:00,2026-05-26 14:30:00,11,stunde_rekonstruiert,ha_lts_power_energy
Randreihe,2026-05-26 17:00:00,2026-05-26 15:00:00,177,stunde_rekonstruiert,ha_lts_power_energy
Reihe 1,2026-05-26 17:00:00,2026-05-26 15:00:00,12,stunde_rekonstruiert,ha_lts_power_energy
Reihe 2,2026-05-26 17:00:00,2026-05-26 15:00:00,170,stunde_rekonstruiert,ha_lts_power_energy
Reihe 3,2026-05-26 17:00:00,2026-05-26 15:00:00,180,stunde_rekonstruiert,ha_lts_power_energy
